title,url,date,Symbol,GICS Sector,GICS Sub-Industry,date_plus_28,date_plus_7,date_plus_1,Price,price_plus_28,price_plus_7,price_plus_1,return_28,return_7,return_1,rating_28,rating_7,rating_1,predict_return_1_logReg
Halliburton's (HAL) CEO Jeff Miller on Q1 2018 Results - Earnings Call Transcript,/article/4164956-halliburtons-hal-ceo-jeff-miller-on-q1-2018-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A14,2018-04-23,HAL,Energy,Oil & Gas Equipment & Services,2018-05-21,2018-04-30,2018-04-24,52.04999923706055,54.4000015258789,52.9900016784668,51.36999893188477,0.04514893992822788,0.018059605286928626,-0.013064367245784749,buy,hold,hold,hold
Halliburton's (HAL) CEO Jeff Miller on Q4 2017 Results - Earnings Call Transcript,/article/4139188-halliburtons-hal-ceo-jeff-miller-on-q4-2017-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A15,2018-01-22,HAL,Energy,Oil & Gas Equipment & Services,2018-02-19,2018-01-29,2018-01-23,56.4000015258789,47.15999984741211,54.79999923706055,56.83000183105469,-0.16382981256174356,-0.028368834140619636,0.00762411867982804,sell,hold,hold,hold
Halliburton's (HAL) CEO Jeff Miller on Q3 2017 Results - Earnings Call Transcript,/article/4115505-halliburtons-hal-ceo-jeff-miller-on-q3-2017-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A16,2017-10-23,HAL,Energy,Oil & Gas Equipment & Services,2017-11-20,2017-10-30,2017-10-24,42.2400016784668,41.56999969482422,42.93000030517578,41.36999893188477,-0.015861788755186845,0.016335194112000462,-0.020596655113902074,hold,hold,hold,hold
Halliburton's (HAL) CEO Jeff Miller on Q2 2017 Results - Earnings Call Transcript,/article/4089959-halliburtons-hal-ceo-jeff-miller-on-q2-2017-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A17,2017-07-24,HAL,Energy,Oil & Gas Equipment & Services,2017-08-21,2017-07-31,2017-07-25,42.5099983215332,38.7400016784668,42.43999862670898,42.68999862670898,-0.08868493982406811,-0.0016466642575416743,0.004234305158384188,sell,hold,hold,hold
Halliburton (HAL) Q1 2017 Results - Earnings Call Transcript,/article/4065300-halliburton-hal-q1-2017-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A19,2017-04-24,HAL,Energy,Oil & Gas Equipment & Services,2017-05-22,2017-05-01,2017-04-25,46.75,47.11999893188477,45.77000045776367,47.02000045776367,0.007914415655289275,-0.020962557053183502,0.005775410861255104,hold,hold,hold,hold
Halliburton's (HAL) CEO Dave Lesar on Q4 2016 Results - Earnings Call Transcript,/article/4038725-halliburtons-hal-ceo-dave-lesar-on-q4-2016-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A20,2017-01-23,HAL,Energy,Oil & Gas Equipment & Services,2017-02-20,2017-01-30,2017-01-24,54.79999923706055,53.84000015258789,56.47999954223633,56.61999893188477,-0.017518231712372434,0.03065694030228405,0.03321167372559719,hold,buy,buy,hold
Hanesbrands Inc.'s (HBI) CEO Steve Bratspies on Q3 2020 Results - Earnings Call Transcript,/article/4385491-hanesbrands-inc-s-hbi-ceo-steve-bratspies-on-q3-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A1,2020-11-05,HBI,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",2020-12-03,2020-11-12,2020-11-06,13.329999923706055,14.390000343322756,12.449999809265135,12.850000381469727,0.07951991190424512,-0.06601651308909072,-0.03600896811579857,buy,sell,sell,hold
Hanesbrands' (HBI) CEO Gerald Evans on Q2 2020 Results - Earnings Call Transcript,/article/4362470-hanesbrands-hbi-ceo-gerald-evans-on-q2-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A2,2020-07-30,HBI,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",2020-08-27,2020-08-06,2020-07-31,14.260000228881836,15.729999542236328,14.270000457763672,14.130000114440918,0.10308550419074992,0.0007012783114535015,-0.009116417416152543,buy,hold,hold,hold
Hanesbrands Inc. (HBI) CEO Gerald Evans on Q1 2020 Results - Earnings Call Transcript,/article/4341568-hanesbrands-inc-hbi-ceo-gerald-evans-on-q1-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A3,2020-04-30,HBI,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",2020-05-28,2020-05-07,2020-05-01,9.9399995803833,10.210000038146973,9.3100004196167,9.579999923706056,0.02716302506657241,-0.06338019993581412,-0.03621727081233561,hold,sell,sell,hold
Hanesbrands Inc.'s (HBI) CEO Gerald Evans on Q4 2019 Results - Earnings Call Transcript,/article/4322454-hanesbrands-inc-s-hbi-ceo-gerald-evans-on-q4-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A4,2020-02-07,HBI,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",2020-03-06,2020-02-14,2020-02-08,14.199999809265135,12.020000457763672,14.300000190734865,13.890000343322756,-0.15352108315375254,0.007042280479784502,-0.021830948599035338,sell,hold,hold,hold
Hanesbrands Inc. (HBI) CEO Gerald Evans on Q3 2019 Results - Earnings Call Transcript,/article/4300991-hanesbrands-inc-hbi-ceo-gerald-evans-on-q3-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A5,2019-10-31,HBI,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",2019-11-28,2019-11-07,2019-11-01,15.210000038146973,15.06999969482422,15.989999771118164,15.479999542236328,-0.009204493292020331,0.051282033597300325,0.017751446641169673,hold,buy,hold,hold
Hanesbrands Inc. (HBI) CEO Gerald Evans on Q2 2019 Results - Earnings Call Transcript,/article/4280267-hanesbrands-inc-hbi-ceo-gerald-evans-on-q2-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A6,2019-08-01,HBI,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",2019-08-29,2019-08-08,2019-08-02,15.050000190734865,13.65999984741211,14.989999771118164,15.15999984741211,-0.09235882562835264,-0.003986738794437894,0.007308947194895277,sell,hold,hold,hold
Hanesbrands Inc. (HBI) CEO Gerald Evans on Q1 2019 Results - Earnings Call Transcript,/article/4259195-hanesbrands-inc-hbi-ceo-gerald-evans-on-q1-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A7,2019-05-02,HBI,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",2019-05-30,2019-05-09,2019-05-03,17.229999542236328,15.170000076293945,17.520000457763672,17.81999969482422,-0.1195588810604814,0.016831162114453683,0.03424260988177097,sell,hold,buy,hold
Hanesbrands Inc. (HBI) CEO Gerald Evans on Q4 2018 Results - Earnings Call Transcript,/article/4239074-hanesbrands-inc-hbi-ceo-gerald-evans-on-q4-2018-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A8,2019-02-07,HBI,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",2019-03-07,2019-02-14,2019-02-08,18.709999084472656,18.32999992370605,18.709999084472656,17.84000015258789,-0.020309950794276888,0.0,-0.046499143477071285,hold,hold,sell,hold
Hanesbrands (HBI) Q3 2018 Results - Earnings Call Transcript,/article/4217064-hanesbrands-hbi-q3-2018-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A9,2018-11-01,HBI,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",2018-11-29,2018-11-08,2018-11-02,16.219999313354492,15.65999984741211,16.709999084472653,15.960000038146973,-0.03452524597096107,0.03020960492364066,-0.0160295490884178,sell,buy,hold,hold
Hanesbrands (HBI) Q2 2018 Results - Earnings Call Transcript,/article/4193148-hanesbrands-hbi-q2-2018-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A10,2018-08-01,HBI,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",2018-08-29,2018-08-08,2018-08-02,17.959999084472656,18.0,18.57999992370605,18.280000686645508,0.002227222581649535,0.034521206616843214,0.017817462053743016,hold,buy,hold,hold
Hanesbrands (HBI) Q1 2018 Results - Earnings Call Transcript,/article/4168008-hanesbrands-hbi-q1-2018-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A13,2018-05-01,HBI,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",2018-05-29,2018-05-08,2018-05-02,17.729999542236328,18.31999969482422,16.75,17.280000686645508,0.033276941219450906,-0.055273523267825087,-0.025380646768706102,buy,sell,hold,hold
Hanesbrands' (HBI) CEO Gerald Evans on Q4 2017 Results - Earnings Call Transcript,/article/4144571-hanesbrands-hbi-ceo-gerald-evans-on-q4-2017-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A14,2018-02-08,HBI,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",2018-03-08,2018-02-15,2018-02-09,19.56999969482422,19.540000915527344,20.71999931335449,19.26000022888184,-0.001532896257776084,0.058763394811621524,-0.01584054526195866,hold,buy,hold,hold
Hanesbrands (HBI) Q3 2017 Results - Earnings Call Transcript,/article/4119316-hanesbrands-hbi-q3-2017-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A15,2017-11-01,HBI,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",2017-11-29,2017-11-08,2017-11-02,22.01000022888184,20.309999465942386,19.690000534057614,20.07999992370605,-0.07723765312408715,-0.10540661838703158,-0.08768742776491267,sell,sell,sell,hold
Hanesbrands (HBI) Q2 2017 Results - Earnings Call Transcript,/article/4093450-hanesbrands-hbi-q2-2017-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A16,2017-08-01,HBI,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",2017-08-29,2017-08-08,2017-08-02,23.040000915527344,24.38999938964844,24.6200008392334,23.649999618530273,0.058593681444313324,0.0685763828525392,0.026475637099121485,buy,buy,hold,hold
Hanesbrands (HBI) Q1 2017 Results - Earnings Call Transcript,/article/4068193-hanesbrands-hbi-q1-2017-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A17,2017-05-02,HBI,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",2017-05-30,2017-05-09,2017-05-03,22.059999465942386,20.6200008392334,22.489999771118164,20.71999931335449,-0.06527645791343506,0.019492308050126583,-0.06074343540473215,sell,hold,sell,hold
Hanesbrands (HBI) Q4 2016 Results - Earnings Call Transcript,/article/4042296-hanesbrands-hbi-q4-2016-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A18,2017-02-02,HBI,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",2017-03-02,2017-02-09,2017-02-03,22.709999084472656,20.350000381469727,20.239999771118164,18.979999542236328,-0.10391892550169736,-0.1087626337705706,-0.1642448125322301,sell,sell,sell,hold
Hanesbrands (HBI) Q3 2016 Results - Earnings Call Transcript,/article/4016125-hanesbrands-hbi-q3-2016-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A19,2016-10-27,HBI,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",2016-11-24,2016-11-03,2016-10-28,23.79999923706055,24.399999618530273,23.670000076293945,25.770000457763672,0.025210100869895058,-0.0054621497871384355,0.08277316318714423,hold,hold,buy,hold
Hanesbrands (HBI) Richard A. Noll on Q2 2016 Results - Earnings Call Transcript,/article/3994866-hanesbrands-hbi-richard-noll-on-q2-2016-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A20,2016-08-02,HBI,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",2016-08-30,2016-08-09,2016-08-03,25.649999618530273,26.76000022888184,25.57999992370605,25.01000022888184,0.04327487824014131,-0.0027290329772033943,-0.024951243632225232,buy,hold,hold,hold
"The Hartford Financial Services Group, Inc (HIG) CEO Chris Swift on Q3 2020 Results - Earnings Call Transcript",/article/4383217-hartford-financial-services-group-inc-hig-ceo-chris-swift-on-q3-2020-results-earnings-call?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A2,2020-10-30,HIG,Financials,Property & Casualty Insurance,2020-11-27,2020-11-06,2020-10-31,38.52000045776367,45.83000183105469,39.400001525878906,39.34000015258789,0.18977158064435296,0.02284530263908313,0.021287634607463968,buy,hold,hold,hold
"Hartford Financial Services Group, Inc. (HIG) CEO Christopher Swift on Q2 2020 Results - Earnings Call Transcript",/article/4363155-hartford-financial-services-group-inc-hig-ceo-christopher-swift-on-q2-2020-results-earnings?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A3,2020-07-31,HIG,Financials,Property & Casualty Insurance,2020-08-28,2020-08-07,2020-08-01,42.31999969482422,41.5099983215332,42.79999923706055,42.0,-0.019139919166636488,0.01134214427451985,-0.0075614295163465295,hold,hold,hold,hold
"Hartford Financial Services Group, Inc. (HIG) CEO Christopher Swift on Q1 2020 Results - Earnings Call Transcript",/article/4341566-hartford-financial-services-group-inc-hig-ceo-christopher-swift-on-q1-2020-results-earnings?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A5,2020-04-30,HIG,Financials,Property & Casualty Insurance,2020-05-28,2020-05-07,2020-05-01,37.9900016784668,39.22999954223633,34.90999984741211,35.689998626708984,0.032640110791897665,-0.08107401144971438,-0.06054232561567596,buy,sell,sell,hold
"Hartford Financial Services Group, Inc. (HIG) CEO Christopher Swift on Q4 2019 Results - Earnings Call Transcript",/article/4321302-hartford-financial-services-group-inc-hig-ceo-christopher-swift-on-q4-2019-results-earnings?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A7,2020-02-04,HIG,Financials,Property & Casualty Insurance,2020-03-03,2020-02-11,2020-02-05,57.72000122070313,51.58000183105469,59.47999954223633,59.40999984741211,-0.10637559355154924,0.03049200076769787,0.02927925486777028,sell,buy,hold,hold
"Hartford Financial Services Group, Inc. (HIG) CEO Christopher Swift on Q3 2019 Results - Earnings Call Transcript",/article/4302743-hartford-financial-services-group-inc-hig-ceo-christopher-swift-on-q3-2019-results-earnings?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A10,2019-11-05,HIG,Financials,Property & Casualty Insurance,2019-12-03,2019-11-12,2019-11-06,60.38999938964844,60.29999923706055,61.6500015258789,61.08000183105469,-0.0014903155074931233,0.020864417104903055,0.011425773280013152,hold,hold,hold,hold
"The Hartford Financial Services Group, Inc. (HIG) CEO Chris Swift on Q2 2019 Results - Earnings Call Transcript",/article/4280947-hartford-financial-services-group-inc-hig-ceo-chris-swift-on-q2-2019-results-earnings-call?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A12,2019-08-02,HIG,Financials,Property & Casualty Insurance,2019-08-30,2019-08-09,2019-08-03,57.47999954223633,58.27999877929688,58.599998474121094,56.56000137329102,0.01391787131927025,0.01948501984697804,-0.016005535425749118,hold,hold,hold,hold
"The Hartford Financial Services Group, Inc.'s (HIG) CEO Chris Swift on Q1 2019 Results - Earnings Call Transcript",/article/4259100-hartford-financial-services-group-inc-s-hig-ceo-chris-swift-on-q1-2019-results-earnings-call?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A13,2019-05-02,HIG,Financials,Property & Casualty Insurance,2019-05-30,2019-05-09,2019-05-03,52.13999938964844,53.06999969482422,52.5099983215332,52.72000122070313,0.0178365998477632,0.007096258845722625,0.011123932448105169,hold,hold,hold,hold
"Hartford Financial Services Group, Inc. (HIG) CEO Chris Swift on Q4 2018 Results - Earnings Call Transcript",/article/4238242-hartford-financial-services-group-inc-hig-ceo-chris-swift-on-q4-2018-results-earnings-call?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A16,2019-02-05,HIG,Financials,Property & Casualty Insurance,2019-03-05,2019-02-12,2019-02-06,48.33000183105469,48.91999816894531,48.7599983215332,47.90999984741211,0.012207662229210214,0.008897092368869375,-0.008690295214777044,hold,hold,hold,hold
Hartford Financial Services Group Inc. (HIG) CEO Chris Swift on Q3 2018 Results - Earnings Call Transcript,/article/4215022-hartford-financial-services-group-inc-hig-ceo-chris-swift-on-q3-2018-results-earnings-call?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A17,2018-10-26,HIG,Financials,Property & Casualty Insurance,2018-11-23,2018-11-02,2018-10-27,45.11000061035156,44.099998474121094,44.88999938964844,44.560001373291016,-0.02238976108545432,-0.004876994407591262,-0.012192401454641844,hold,hold,hold,hold
"Hasbro, Inc. (HAS) CEO Brian Goldner on Q3 2020 Results - Earnings Call Transcript",/article/4381371-hasbro-inc-ceo-brian-goldner-on-q3-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A1,2020-10-26,HAS,Consumer Discretionary,Leisure Products,2020-11-23,2020-11-02,2020-10-27,83.4000015258789,92.62000274658205,82.4000015258789,85.0999984741211,0.11055157136708438,-0.011990407454485541,0.020383656080805727,buy,hold,hold,hold
Hasbro (HAS) CEO Brian Goldner On Q2 2020 Results - Earnings Call Transcript,/article/4361090-hasbro-ceo-brian-goldner-on-q2-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A3,2020-07-27,HAS,Consumer Discretionary,Leisure Products,2020-08-24,2020-08-03,2020-07-28,71.83999633789062,79.94000244140625,74.87000274658203,72.41000366210938,0.11275064750028994,0.04217715149149148,0.007934400797263264,buy,buy,hold,hold
"Hasbro, Inc. (HAS) CEO Brian Goldner on Q1 2020 Results - Earnings Call Transcript",/article/4341046-hasbro-inc-ceo-brian-goldner-on-q1-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A5,2020-04-29,HAS,Consumer Discretionary,Leisure Products,2020-05-27,2020-05-06,2020-04-30,72.91000366210938,73.3499984741211,65.88999938964844,72.20999908447266,0.00603476601168218,-0.09628314250255844,-0.009600940097065249,hold,sell,hold,hold
Hasbro's (HAS) CEO Brian Goldner on Q4 2019 Results - Earnings Call Transcript,/article/4323208-hasbros-ceo-brian-goldner-on-q4-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A7,2020-02-11,HAS,Consumer Discretionary,Leisure Products,2020-03-10,2020-02-18,2020-02-12,100.0999984741211,67.25,97.41999816894531,98.1999969482422,-0.32817181793078465,-0.026773230230054845,-0.01898103451390265,sell,hold,hold,hold
Hasbro's (HAS) CEO Brian Goldner on Q3 2019 Results - Earnings Call Transcript,/article/4297875-hasbros-ceo-brian-goldner-on-q3-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A9,2019-10-22,HAS,Consumer Discretionary,Leisure Products,2019-11-19,2019-10-29,2019-10-23,100.0199966430664,95.25,98.63999938964844,99.4000015258789,-0.04769042994561101,-0.013797213554632036,-0.00619871163763408,sell,hold,hold,hold
"Hasbro, Inc. (HAS) CEO Brian Goldner on Q2 2019 Results - Earnings Call Transcript",/article/4276662-hasbro-inc-ceo-brian-goldner-on-q2-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A12,2019-07-23,HAS,Consumer Discretionary,Leisure Products,2019-08-20,2019-07-30,2019-07-24,119.30999755859376,114.38999938964844,124.37999725341795,121.83000183105469,-0.04123709889885041,0.04249434078090797,0.021121484569835317,sell,buy,hold,hold
"Hasbro, Inc. (HAS) CEO Brian Goldner on Q1 2019 Results - Earnings Call Transcript",/article/4255973-hasbro-inc-ceo-brian-goldner-on-q1-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A14,2019-04-23,HAS,Consumer Discretionary,Leisure Products,2019-05-21,2019-04-30,2019-04-24,100.6500015258789,97.01000213623048,101.86000061035156,103.18000030517578,-0.036164921355838375,0.012021848645094702,0.025136599512582958,sell,hold,hold,hold
"Hasbro, Inc. (HAS) CEO Brian Goldner on Q4 2018 Results - Earnings Call Transcript",/article/4239553-hasbro-inc-ceo-brian-goldner-on-q4-2018-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A16,2019-02-08,HAS,Consumer Discretionary,Leisure Products,2019-03-08,2019-02-15,2019-02-09,89.38999938964844,87.05000305175781,86.4000015258789,88.87999725341797,-0.02617738397883473,-0.03344890797835465,-0.005705360104181101,hold,sell,hold,hold
"Hasbro, Inc. (HAS) CEO Brian Goldner on Q3 2018 Results - Earnings Call Transcript",/article/4213243-hasbro-inc-ceo-brian-goldner-on-q3-2018-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A18,2018-10-22,HAS,Consumer Discretionary,Leisure Products,2018-11-19,2018-10-29,2018-10-23,95.01000213623048,94.88999938964844,92.02999877929688,94.05999755859376,-0.0012630538246908294,-0.031365154088310754,-0.009998995434970627,hold,sell,hold,hold
"Hasbro, Inc. (HAS) CEO Brian Goldner on Q2 2018 Results - Earnings Call Transcript",/article/4189255-hasbro-inc-ceo-brian-goldner-on-q2-2018-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A20,2018-07-23,HAS,Consumer Discretionary,Leisure Products,2018-08-20,2018-07-30,2018-07-24,106.04000091552734,99.6500015258789,99.1999969482422,101.11000061035156,-0.06026027286381098,-0.06450399762570702,-0.0464918923294152,sell,sell,sell,hold
"HCA Healthcare, Inc. (HCA) CEO Sam Hazen on Q3 2020 Results - Earnings Call Transcript",/article/4381369-hca-healthcare-inc-hca-ceo-sam-hazen-on-q3-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A1,2020-10-26,HCA,Health Care,Health Care Facilities,2020-11-23,2020-11-02,2020-10-27,135.42999267578122,149.39999389648438,130.60000610351562,130.55999755859378,0.10315293492001644,-0.035664083537452214,-0.035959502182401966,buy,sell,sell,hold
