,Title,index,URL,Date,Symbol,date_plus_28,date_plus_7,date_plus_1,Price,price_plus_28,price_plus_7,price_plus_1,return_28,return_7,return_1,rating_28,rating_7,rating_1
204,Intel Corporation (INTC) CEO Bob Swan on Q4 2019 Results - Earnings Call Transcript,204,/article/4318803-intel-corporation-intc-ceo-bob-swan-on-q4-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A12,2020-01-23,INTC,2020-02-20,2020-01-30,2020-01-24,63.31999969482422,65.44999694824219,66.47000122070311,68.47000122070311,0.03363861755659592,0.04974733956191679,0.08133293668192887,hold,hold,buy
205,Johnson & Johnson (JNJ) on Q3 2020 Results - Earnings Call Transcript,205,/article/4378919-johnson-johnson-jnj-on-q3-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A4,2020-10-13,JNJ,2020-11-10,2020-10-20,2020-10-14,148.36000061035156,148.27999877929688,144.5500030517578,148.10000610351562,-0.0005392412424208848,-0.025680759928009333,-0.0017524569005549218,hold,hold,hold
206,Johnson & Johnson (JNJ) CEO Alex Gorsky on Q2 2020 Results - Earnings Call Transcript,206,/article/4358910-johnson-johnson-jnj-ceo-alex-gorsky-on-q2-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A8,2020-07-16,JNJ,2020-08-13,2020-07-23,2020-07-17,149.25,148.0,149.61000061035156,149.35000610351562,-0.008375209380234505,0.0024120643909653072,0.0006700576449958362,hold,hold,hold
207,Johnson & Johnson (JNJ) CEO Alex Gorsky on Q1 2020 Results - Earnings Call Transcript,207,/article/4337583-johnson-johnson-jnj-ceo-alex-gorsky-on-q1-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A10,2020-04-14,JNJ,2020-05-12,2020-04-21,2020-04-15,146.02999877929688,147.13999938964844,149.67999267578125,147.66000366210938,0.0076011820833414845,0.024994822481651857,0.011162123511868405,hold,hold,hold
208,Johnson & Johnson (JNJ) CEO Alex Gorsky on Q4 2019 Results - Earnings Call Transcript,208,/article/4318385-johnson-johnson-jnj-ceo-alex-gorsky-on-q4-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A12,2020-01-22,JNJ,2020-02-19,2020-01-29,2020-01-23,148.25,148.94000244140625,150.5399932861328,148.52999877929688,0.00465431663680449,0.015446834982346225,0.001888693283621512,hold,hold,hold
209,JPMorgan Chase & Co. (JPM) CEO Jamie Dimon on Q3 2020 Results - Earnings Call Transcript,209,/article/4378970-jpmorgan-chase-co-jpm-ceo-jamie-dimon-on-q3-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A3,2020-10-14,JPM,2020-11-11,2020-10-21,2020-10-15,100.22000122070312,114.77999877929688,99.37000274658205,101.72000122070312,0.14528035702703623,-0.008481325721092614,0.014967072258328162,buy,hold,hold
210,JPMorgan Chase & Co. (JPM) CEO Jamie Dimon on Q2 2020 Results - Earnings Call Transcript,210,/article/4358483-jpmorgan-chase-co-jpm-ceo-jamie-dimon-on-q2-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A6,2020-07-14,JPM,2020-08-11,2020-07-21,2020-07-15,98.20999908447266,103.81999969482422,99.41000366210938,99.7300033569336,0.05712249936512337,0.012218761723076454,0.015477082645663609,buy,hold,hold
211,JPMorgan Chase & Co. (JPM) CEO Jamie Dimon on Q1 2020 Results - Earnings Call Transcript,211,/article/4337574-jpmorgan-chase-co-jpm-ceo-jamie-dimon-on-q1-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A10,2020-04-14,JPM,2020-05-12,2020-04-21,2020-04-15,95.5,87.02999877929688,89.05000305175781,90.79000091552734,-0.08869111225867143,-0.0675392350601276,-0.04931936214107491,sell,sell,hold
212,JPMorgan Chase & Co. (JPM) CEO James Dimon on Q4 2019 Results - Earnings Call Transcript,212,/article/4316836-jpmorgan-chase-co-jpm-ceo-james-dimon-on-q4-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A12,2020-01-14,JPM,2020-02-11,2020-01-21,2020-01-15,138.80000305175778,138.0,136.83999633789062,136.72000122070312,-0.005763710620809381,-0.014121085524301358,-0.014985603640650047,hold,hold,hold
213,The Kraft Heinz Company (KHC) CEO Miguel Patricio on Q3 2020 Results - Earnings Call Transcript,213,/article/4382695-kraft-heinz-company-khc-ceo-miguel-patricio-on-q3-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A3,2020-10-29,KHC,2020-11-26,2020-11-05,2020-10-30,30.040000915527344,32.84000015258789,31.70000076293945,30.59000015258789,0.09320902635569683,0.05525964703130448,0.018308895482631593,buy,buy,hold
214,The Kraft Heinz Company (KHC) CEO Miguel Patricio on Q2 2020 Results - Earnings Call Transcript,214,/article/4362417-kraft-heinz-company-khc-ceo-miguel-patricio-on-q2-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A4,2020-07-30,KHC,2020-08-27,2020-08-06,2020-07-31,34.389999389648445,34.759998321533196,35.279998779296875,34.380001068115234,0.010758910684834921,0.025879598878862486,-0.0002907334024617736,hold,hold,hold
215,The Kraft Heinz Company (KHC) CEO Miguel Patricio on Q1 2020 Results - Earnings Call Transcript,215,/article/4341583-kraft-heinz-company-khc-ceo-miguel-patricio-on-q1-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A6,2020-04-30,KHC,2020-05-28,2020-05-07,2020-05-01,30.32999992370605,30.38999938964844,28.82999992370605,29.3799991607666,0.0019782217637096533,-0.04945598429848974,-0.03132214854365778,hold,hold,hold
216,The Kraft Heinz's (KHC) CEO Miguel Patricio on Q4 2019 Results - Earnings Call Transcript,216,/article/4323985-kraft-heinzs-khc-ceo-miguel-patricio-on-q4-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A9,2020-02-13,KHC,2020-03-12,2020-02-20,2020-02-14,27.770000457763672,20.059999465942386,27.420000076293945,26.8799991607666,-0.2776377697057544,-0.01260354251711493,-0.03204901988931197,sell,hold,hold
217,"Kinder Morgan, Inc. (KMI) CEO Steve Kean on Q3 2020 Results - Earnings Call Transcript",217,/article/4380453-kinder-morgan-inc-kmi-ceo-steve-kean-on-q3-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A2,2020-10-21,KMI,2020-11-18,2020-10-28,2020-10-22,12.529999732971193,13.760000228881836,11.829999923706055,12.960000038146973,0.09816444709683791,-0.05586590775602118,0.034317662756550904,buy,sell,hold
218,"Kinder Morgan, Inc. (KMI) CEO Steven Kean on Q2 2020 Results - Earnings Call Transcript",218,/article/4360075-kinder-morgan-inc-kmi-ceo-steven-kean-on-q2-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A4,2020-07-22,KMI,2020-08-19,2020-07-29,2020-07-23,14.890000343322756,14.119999885559082,14.529999732971193,14.489999771118164,-0.051712588314947294,-0.02417734063471666,-0.02686370469991073,sell,hold,hold
219,"Kinder Morgan, Inc. (KMI) CEO Steve Kean on Q1 2020 Results - Earnings Call Transcript",219,/article/4339273-kinder-morgan-inc-kmi-ceo-steve-kean-on-q1-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A6,2020-04-22,KMI,2020-05-20,2020-04-29,2020-04-23,14.670000076293945,15.649999618530273,15.710000038146973,14.210000038146973,0.06680296776684846,0.07089297589940857,-0.03135651232138115,buy,buy,hold
220,"Kinder Morgan, Inc. (KMI) CEO Steven Kean on Q4 2019 Results - Earnings Call Transcript",220,/article/4318474-kinder-morgan-inc-kmi-ceo-steven-kean-on-q4-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A9,2020-01-22,KMI,2020-02-19,2020-01-29,2020-01-23,20.959999084472656,22.15999984741211,21.190000534057614,21.76000022888184,0.05725194729747973,0.010973352081648846,0.038167995198140625,buy,hold,hold
221,The Coca-Cola Company (KO) CEO James Quincey on Q3 2020 Results - Earnings Call Transcript,221,/article/4380764-coca-cola-company-ko-ceo-james-quincey-on-q3-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A2,2020-10-22,KO,2020-11-19,2020-10-29,2020-10-23,50.68000030517578,53.13000106811523,48.02000045776367,50.52000045776367,0.0483425561994173,-0.052486184518441115,-0.0031570609007232076,hold,sell,hold
222,The Coca-Cola Company's (KO) CEO James Quincey on Q2 2020 Results - Earnings Call Transcript,222,/article/4359704-coca-cola-companys-ko-ceo-james-quincey-on-q2-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A5,2020-07-21,KO,2020-08-18,2020-07-28,2020-07-22,47.20000076293945,48.41999816894531,48.18000030517578,48.47999954223633,0.02584740225181892,0.020762701830416175,0.027118617767097675,hold,hold,hold
223,The Coca-Cola Company (KO) CEO James Quincey on Q1 2020 Results - Earnings Call Transcript,223,/article/4338852-coca-cola-company-ko-ceo-james-quincey-on-q1-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A8,2020-04-21,KO,2020-05-19,2020-04-28,2020-04-22,45.38000106811523,44.540000915527344,46.7400016784668,45.68000030517578,-0.018510359912223162,0.02996916214942824,0.006610824812680383,hold,hold,hold
224,The Coca-Cola Company (KO) CEO James Quincey on Q4 2019 Results - Earnings Call Transcript,224,/article/4320296-coca-cola-company-ko-ceo-james-quincey-on-q4-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A11,2020-01-30,KO,2020-02-27,2020-02-06,2020-01-31,58.86000061035156,54.93000030517578,58.9900016784668,58.4000015258789,-0.06676860795826467,0.0022086487728030235,-0.00781513896878494,sell,hold,hold
225,Eli Lilly and Company's (LLY) CEO Dave Ricks on 2021 Guidance/Update Results - Earnings Call Transcript,225,/article/4394929-eli-lilly-and-companys-lly-ceo-dave-ricks-on-2021-guidance-update-results-earnings-call?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A2,2020-12-15,LLY,2021-01-12,2020-12-22,2020-12-16,167.42999267578125,,166.72000122070312,172.0500030517578,,-0.00424052730177793,0.02759368439394816,hold,hold,hold
226,Eli Lilly and Company (LLY) Management on Evercore ISI 3rd Annual HealthCONx - Earnings Call Transcript,226,/article/4392428-eli-lilly-and-company-lly-management-on-evercore-isi-3rd-annual-healthconx-earnings-call?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A4,2020-12-01,LLY,2020-12-29,2020-12-08,2020-12-02,145.55999755859375,166.5800018310547,149.3000030517578,145.16000366210938,0.14440783611582253,0.02569391011193556,-0.002747965809242081,buy,hold,hold
227,Eli Lilly and Company (LLY) CEO Dave Ricks on Q3 2020 Results - Earnings Call Transcript,227,/article/4381795-eli-lilly-and-company-lly-ceo-dave-ricks-on-q3-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A9,2020-10-27,LLY,2020-11-24,2020-11-03,2020-10-28,131.89999389648438,144.89999389648438,130.97999572753906,131.30999755859378,0.09855951934465179,-0.006974967486862327,-0.004473058113661721,buy,hold,hold
228,Eli Lilly And Company's (LLY) CEO David Ricks On Q3 2020 Results - Quick Version Earnings Call Transcript,228,/article/4381649-eli-lilly-and-companys-lly-ceo-david-ricks-on-q3-2020-results-quick-version-earnings-call?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A10,2020-10-27,LLY,2020-11-24,2020-11-03,2020-10-28,131.89999389648438,144.89999389648438,130.97999572753906,131.30999755859378,0.09855951934465179,-0.006974967486862327,-0.004473058113661721,buy,hold,hold
229,Eli Lilly and Company (LLY) CEO Dave Ricks on Q2 2020 Results - Earnings Call Transcript,229,/article/4362633-eli-lilly-and-company-lly-ceo-dave-ricks-on-q2-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A15,2020-07-30,LLY,2020-08-27,2020-08-06,2020-07-31,153.0,148.97000122070312,152.8800048828125,150.2899932861328,-0.026339861302593914,-0.0007842818116829964,-0.01771246218213851,hold,hold,hold
230,Eli Lilly and Company (LLY) CEO Dave Ricks on Q1 2020 Results - Earnings Call Transcript,230,/article/4339567-eli-lilly-and-company-lly-ceo-dave-ricks-on-q1-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A18,2020-04-23,LLY,2020-05-21,2020-04-30,2020-04-24,159.92999267578125,152.27999877929688,154.63999938964844,162.92999267578125,-0.047833391151294924,-0.033076930709657226,0.018758207574496533,hold,hold,hold
231,Eli Lilly and Company (LLY) CEO Dave Ricks on Q4 2019 Results - Earnings Call Transcript,231,/article/4320345-eli-lilly-and-company-lly-ceo-dave-ricks-on-q4-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A20,2020-01-30,LLY,2020-02-27,2020-02-06,2020-01-31,142.6699981689453,129.19000244140622,147.3000030517578,139.63999938964844,-0.09448374500977075,0.032452547432781254,-0.021237813262665384,sell,hold,hold
232,Lockheed Martin Corporation (LMT) CEO Jim Taiclet on Q3 2020 Results - Earnings Call Transcript,232,/article/4380089-lockheed-martin-corporation-lmt-ceo-jim-taiclet-on-q3-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A2,2020-10-20,LMT,2020-11-17,2020-10-27,2020-10-21,372.2099914550781,375.8999938964844,362.42999267578125,367.1400146484375,0.009913765149025089,-0.026275486966548023,-0.013621280790503731,hold,hold,hold
233,Lockheed Martin Corporation (LMT) CEO James Taiclet on Q2 2020 Results - Earnings Call Transcript,233,/article/4359747-lockheed-martin-corporation-lmt-ceo-james-taiclet-on-q2-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A4,2020-07-21,LMT,2020-08-18,2020-07-28,2020-07-22,375.1199951171875,390.260009765625,386.6600036621094,394.0799865722656,0.040360457574936115,0.030763512196455345,0.0505438038544308,hold,hold,buy
234,Lockheed Martin Corp (LMT) CEO Marillyn Hewson on Q1 2020 Results - Earnings Call Transcript,234,/article/4338914-lockheed-martin-corp-lmt-ceo-marillyn-hewson-on-q1-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A10,2020-04-21,LMT,2020-05-19,2020-04-28,2020-04-22,373.4400024414063,371.4800109863281,384.7300109863281,380.3999938964844,-0.00524847751249069,0.03023245627440052,0.018637509130185137,hold,hold,hold
235,Lockheed Martin Corporation (LMT) CEO Marillyn Hewson on Q4 2019 Results - Earnings Call Transcript,235,/article/4319566-lockheed-martin-corporation-lmt-ceo-marillyn-hewson-on-q4-2019-results-earnings-call?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A12,2020-01-28,LMT,2020-02-25,2020-02-04,2020-01-29,437.1700134277344,400.3599853515625,430.7799987792969,433.8399963378906,-0.08420071584405842,-0.014616772541957035,-0.007617212955056019,sell,hold,hold
236,"Lowe's (LOW) CEO, Marvin Ellison on Q3 2020 Results - Earnings Call Transcript",236,/article/4390057-lowes-low-ceo-marvin-ellison-on-q3-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A2,2020-11-18,LOW,2020-12-16,2020-11-25,2020-11-19,146.74000549316406,163.1999969482422,154.8800048828125,149.60000610351562,0.11217112470290136,0.055472257632071864,0.019490258302360397,buy,buy,hold
237,"Lowe's Companies, Inc. (LOW) CEO Marvin Ellison on Q2 2020 Results - Earnings Call Transcript",237,/article/4369745-lowes-companies-inc-low-ceo-marvin-ellison-on-q2-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A3,2020-08-19,LOW,2020-09-16,2020-08-26,2020-08-20,158.27999877929688,166.7100067138672,170.38999938964844,158.5800018310547,0.053260096029726256,0.0765099867560497,0.0018953945796786886,buy,buy,hold
238,"Lowe's Companies (LOW) CEO, Marvin Ellison on Q1 2020 Results - Earnings Call Transcript",238,/article/4349033-lowes-companies-low-ceo-marvin-ellison-on-q1-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A6,2020-05-20,LOW,2020-06-17,2020-05-27,2020-05-21,116.98999786376952,135.64999389648438,128.00999450683594,120.63999938964844,0.1595007810363731,0.09419605816130372,0.031199261411468893,buy,buy,hold
239,"Lowe's Companies, Inc. (LOW) CEO Marvin Ellison on Q4 2019 Results - Earnings Call Transcript",239,/article/4327452-lowes-companies-inc-low-ceo-marvin-ellison-on-q4-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A9,2020-02-26,LOW,2020-03-25,2020-03-04,2020-02-27,113.3000030517578,83.72000122070312,113.29000091552734,107.62000274658205,-0.26107679641934267,-8.828010556971577e-05,-0.05013239322315821,sell,hold,sell
240,Mastercard Incorporated (MA) CEO Ajay Banga on Q3 2020 Results - Earnings Call Transcript,240,/article/4382161-mastercard-incorporated-ma-ceo-ajay-banga-on-q3-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A5,2020-10-28,MA,2020-11-25,2020-11-04,2020-10-29,291.3800048828125,341.32000732421875,307.20001220703125,293.17999267578125,0.17139131582309908,0.054293386845748914,0.006177458174223993,buy,buy,hold
241,Mastercard's (MA) CEO Ajay Banga on Q2 2020 Results - Earnings Call Transcript,241,/article/4362560-mastercards-ma-ceo-ajay-banga-on-q2-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A8,2020-07-30,MA,2020-08-27,2020-08-06,2020-07-31,309.0,356.0,330.1400146484375,308.5299987792969,0.15210355987055024,0.06841428688814721,-0.0015210395492010198,buy,buy,hold
242,Mastercard Incorporated (MA) CEO Ajay Banga on Q1 2020 Results - Earnings Call Transcript,242,/article/4341216-mastercard-incorporated-ma-ceo-ajay-banga-on-q1-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A13,2020-04-29,MA,2020-05-27,2020-05-06,2020-04-30,283.69000244140625,299.7699890136719,272.44000244140625,274.97000122070307,0.05668154123826352,-0.03965596215299694,-0.030737781189537072,buy,hold,hold
243,Mastercard Incorporated (MA) CEO Ajay Banga on Q4 2019 Results - Earnings Call Transcript,243,/article/4319934-mastercard-incorporated-ma-ceo-ajay-banga-on-q4-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A17,2020-01-29,MA,2020-02-26,2020-02-05,2020-01-30,320.32000732421875,298.0400085449219,328.32000732421875,324.4599914550781,-0.06955543915415097,0.024975024403963042,0.012924525587529212,sell,hold,hold
244,McDonald's Corporation (MCD) Q3 2020 Results - Earnings Call Transcript,244,/article/4387002-mcdonalds-corporation-mcd-q3-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A1,2020-11-09,MCD,2020-12-07,2020-11-16,2020-11-10,213.22000122070312,208.88999938964844,216.72999572753903,213.32000732421875,-0.020307671917573655,0.016461844511494572,0.0004690277785530661,hold,hold,hold
245,McDonald's Corporation's (MCD) CEO Chris Kempczinski on Q2 2020 Results - Earnings Call Transcript,245,/article/4361392-mcdonalds-corporations-mcd-ceo-chris-kempczinski-on-q2-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A2,2020-07-28,MCD,2020-08-25,2020-08-04,2020-07-29,196.2400054931641,212.6499938964844,199.3600006103516,196.2100067138672,0.08362203395826917,0.015898873980087602,-0.0001528678070585876,buy,hold,hold
246,McDonald's Corporation (MCD) CEO Chris Kempczinski on Q1 2020 Results - Earnings Call Transcript,246,/article/4341539-mcdonalds-corporation-mcd-ceo-chris-kempczinski-on-q1-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A4,2020-04-30,MCD,2020-05-28,2020-05-07,2020-05-01,187.55999755859372,188.72999572753903,181.1199951171875,182.66000366210938,0.006237994157468396,-0.03433569271291104,-0.026124941140253433,hold,hold,hold
247,McDonald's Corp. (MCD) CEO Chris Kempczinski on Q4 2019 Results - Earnings Call Transcript,247,/article/4319957-mcdonalds-corp-mcd-ceo-chris-kempczinski-on-q4-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A5,2020-01-29,MCD,2020-02-26,2020-02-05,2020-01-30,214.44000244140625,210.1000061035156,214.3699951171875,216.17999267578125,-0.020238744117140772,-0.0003264657872678045,0.008114112173872146,hold,hold,hold
248,"Mondelez International, Inc. (MDLZ) CEO Dirk Van de Put on Q3 2020 Results - Earnings Call Transcript",248,/article/4384307-mondelez-international-inc-mdlz-ceo-dirk-van-de-put-on-q3-2020-results-earnings-call?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A3,2020-11-03,MDLZ,2020-12-01,2020-11-10,2020-11-04,54.41999816894531,58.459999084472656,57.09000015258789,54.93999862670898,0.0742374320371213,0.04906288264386993,0.009555319280778685,buy,hold,hold
249,"Mondelez International, Inc. (MDLZ) CEO Dirk Van de Put on Q2 2020 Results - Earnings Call Transcript",249,/article/4361653-mondelez-international-inc-mdlz-ceo-dirk-van-de-put-on-q2-2020-results-earnings-call?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A5,2020-07-29,MDLZ,2020-08-26,2020-08-05,2020-07-30,56.790000915527344,58.36000061035156,55.1500015258789,55.77000045776367,0.027645706453844232,-0.028878312435456244,-0.017960916381756675,hold,hold,hold
